,user_id,country,sex,height,weight,age,years_cl,date_first,date_last,grades_count,grades_first,grades_last,grades_max,grades_mean,year_first,year_last
3320,17527,FRA,0,178,68,34.0,17,2007-07-25 22:00:00,2012-07-06 22:00:00,96,49,56,63,54.07291666666666,2007,2012
3321,17531,ITA,0,180,63,43.0,29,2007-03-10 23:00:00,2017-08-29 22:00:00,393,62,53,66,52.346055979643765,2007,2017
3322,17537,NOR,0,174,73,42.0,12,2006-07-19 22:00:00,2008-07-13 22:00:00,43,42,36,53,40.04651162790697,2006,2008
3323,17546,SWE,0,178,73,41.0,10,2007-07-28 22:00:00,2007-09-08 22:00:00,3,38,33,38,36.333333333333336,2007,2007
3324,17549,DEU,0,185,73,46.0,28,2007-05-14 22:00:00,2010-11-14 23:00:00,54,61,42,61,48.75925925925926,2007,2010
3325,17554,POL,0,184,73,34.0,11,2008-06-18 22:00:00,2015-09-11 22:00:00,110,36,55,59,45.97272727272728,2008,2015
3326,17562,AUS,0,188,88,37.0,11,2007-04-29 22:00:00,2010-11-25 23:00:00,41,44,46,53,45.75609756097561,2007,2010
3327,17566,ITA,0,175,63,39.0,10,2007-10-31 23:00:00,2009-09-11 22:00:00,19,36,36,36,31.57894736842105,2007,2009
3328,17572,POL,0,183,73,29.0,10,2007-05-30 22:00:00,2010-06-14 22:00:00,9,33,51,51,42.333333333333336,2007,2010
3329,17574,NOR,0,182,88,42.0,14,2008-07-11 22:00:00,2008-07-15 22:00:00,2,44,46,46,45.0,2008,2008
3330,17575,ITA,0,170,63,31.0,13,2007-07-31 22:00:00,2017-08-19 22:00:00,428,41,40,62,44.41822429906542,2007,2017
3331,17587,ITA,0,173,68,40.0,10,2007-10-04 22:00:00,2009-09-07 22:00:00,53,33,46,46,37.54716981132076,2007,2009
3332,17590,AUT,0,181,73,33.0,20,2007-07-31 22:00:00,2015-12-25 23:00:00,345,57,55,59,46.779710144927535,2007,2015
3333,17592,SWE,0,184,83,35.0,13,2004-05-19 22:00:00,2009-09-19 22:00:00,31,29,33,40,33.483870967741936,2004,2009
3334,17598,POL,0,174,53,28.0,11,2006-09-23 22:00:00,2009-09-14 22:00:00,15,35,33,48,39.06666666666667,2006,2009
3335,17600,SWE,1,174,58,35.0,12,2006-12-27 23:00:00,2009-09-19 22:00:00,19,29,33,40,33.526315789473685,2006,2009
3336,17602,POL,0,170,63,26.0,11,2007-06-09 22:00:00,2016-11-04 23:00:00,209,43,49,64,48.67464114832536,2007,2016
3337,17604,SWE,1,172,63,37.0,18,2006-07-21 22:00:00,2008-08-18 22:00:00,2,38,36,38,37.0,2006,2008
3338,17610,ESP,0,173,78,44.0,17,2007-07-30 22:00:00,2010-07-27 22:00:00,73,50,51,55,48.71232876712329,2007,2010
3339,17614,USA,0,180,63,35.0,16,2007-08-11 22:00:00,2009-04-17 22:00:00,23,51,53,57,45.869565217391305,2007,2009
3340,17616,SWE,1,151,40,22.0,13,2007-08-07 22:00:00,2010-05-01 22:00:00,12,42,46,51,40.0,2007,2010
3341,17623,other,1,157,48,28.0,12,2007-07-27 22:00:00,2007-07-27 22:00:00,4,46,38,46,41.5,2007,2007
3342,17624,BEL,0,183,68,27.0,10,2007-07-28 22:00:00,2009-06-27 22:00:00,105,49,68,72,54.78095238095238,2007,2009
3343,17626,SWE,0,178,68,39.0,11,2007-08-03 22:00:00,2013-07-31 22:00:00,68,42,46,53,41.9264705882353,2007,2013
3344,17634,ESP,0,182,73,46.0,23,2007-07-20 22:00:00,2017-08-23 22:00:00,588,55,51,62,51.73299319727891,2007,2017
3345,17636,other,0,185,63,25.0,10,2008-05-13 22:00:00,2013-08-11 22:00:00,55,48,55,70,57.89090909090909,2008,2013
3346,17637,NLD,0,177,63,31.0,13,2007-07-17 22:00:00,2013-07-26 22:00:00,86,36,33,57,44.24418604651163,2007,2013
3347,17642,other,1,178,63,48.0,12,2007-08-31 22:00:00,2010-08-09 22:00:00,7,42,38,42,38.57142857142857,2007,2010
3348,17646,ITA,0,181,78,44.0,12,2007-07-18 22:00:00,2010-06-24 22:00:00,41,49,46,53,45.48780487804878,2007,2010
3349,17653,FRA,0,176,68,36.0,13,2007-08-03 22:00:00,2007-08-04 22:00:00,2,50,51,51,50.5,2007,2007
3350,17658,DEU,1,160,48,29.0,16,2007-07-09 22:00:00,2017-08-27 22:00:00,130,57,59,66,53.37692307692308,2007,2017
3351,17663,POL,0,187,73,27.0,11,2007-08-17 22:00:00,2010-07-13 22:00:00,20,42,42,53,47.15,2007,2010
3352,17665,POL,0,176,63,33.0,12,2006-08-19 22:00:00,2009-08-13 22:00:00,75,42,40,59,44.906666666666666,2006,2009
3353,17670,FRA,0,173,63,45.0,17,2007-07-30 22:00:00,2013-05-25 22:00:00,85,65,49,68,58.6,2007,2013
3354,17675,AUT,0,172,68,48.0,14,2006-12-31 23:00:00,2006-12-31 23:00:00,2,49,46,49,47.5,2007,2007
3355,17677,DEU,1,173,63,39.0,12,2006-02-14 23:00:00,2016-03-28 22:00:00,43,29,36,49,37.55813953488372,2006,2016
3356,17689,AUT,0,183,63,26.0,17,2007-07-28 22:00:00,2008-08-11 22:00:00,24,65,61,66,60.75,2007,2008
3357,17694,BRA,0,176,73,37.0,15,2008-05-07 22:00:00,2015-02-18 23:00:00,568,44,41,59,44.26056338028169,2008,2015
3358,17697,USA,0,165,53,27.0,19,2007-08-09 22:00:00,2007-08-10 22:00:00,3,51,53,53,50.0,2007,2007
3359,17703,MEX,0,179,68,30.0,14,2009-08-26 22:00:00,2017-02-13 23:00:00,166,46,59,66,50.39156626506024,2009,2017
3360,17710,SVN,0,170,63,30.0,17,2012-03-16 23:00:00,2009-09-19 22:00:00,13,44,46,55,44.53846153846154,2012,2009
3361,17716,ESP,1,175,63,44.0,10,2007-08-10 22:00:00,2007-09-05 22:00:00,22,38,44,44,37.18181818181818,2007,2007
3362,17718,HRV,1,175,53,32.0,10,2007-08-11 22:00:00,2015-08-26 22:00:00,108,31,51,51,37.28703703703704,2007,2015
3363,17722,USA,0,188,78,41.0,24,2007-05-28 22:00:00,2004-11-05 23:00:00,29,50,49,61,50.93103448275862,2007,2004
3364,17724,AUS,0,172,68,40.0,23,2007-08-11 22:00:00,2007-10-31 23:00:00,16,51,59,66,61.0,2007,2007
3365,17725,ESP,0,164,63,44.0,11,2006-06-22 22:00:00,2008-07-27 22:00:00,88,36,44,44,36.23863636363637,2006,2008
3366,17728,HRV,0,180,73,30.0,11,2007-08-11 22:00:00,2015-12-12 23:00:00,179,38,57,59,46.6927374301676,2007,2015
3367,17730,CAN,0,180,73,27.0,12,2007-08-10 22:00:00,2017-03-11 23:00:00,220,62,57,71,57.31818181818182,2007,2017
3368,17731,PRT,0,178,58,28.0,10,2007-08-13 22:00:00,2011-04-08 22:00:00,54,35,37,46,38.629629629629626,2007,2011
3369,17737,NOR,0,173,73,52.0,29,2006-12-13 23:00:00,2017-08-03 22:00:00,520,53,49,64,49.68269230769231,2006,2017
3370,17739,RUS,0,176,63,38.0,11,2007-07-14 22:00:00,2017-06-30 22:00:00,158,36,55,62,43.98101265822785,2007,2017
3371,17741,ESP,0,178,68,36.0,16,2007-08-10 22:00:00,2016-10-01 22:00:00,239,44,55,57,43.89958158995816,2007,2016
3372,17763,CAN,0,188,78,31.0,11,2010-06-03 22:00:00,2009-08-19 22:00:00,3,49,44,49,46.333333333333336,2010,2009
3373,17764,other,0,165,53,25.0,17,2010-12-27 23:00:00,2013-12-08 23:00:00,4,70,68,70,68.5,2010,2013
3374,17769,SVN,0,178,73,31.0,18,2007-08-08 22:00:00,2005-01-11 23:00:00,118,64,64,66,59.144067796610166,2007,2005
3375,17783,FRA,0,176,63,39.0,19,2007-10-13 22:00:00,2017-06-17 22:00:00,67,46,51,55,48.64179104477612,2007,2017
3376,17785,BEL,0,177,73,36.0,15,2008-05-11 22:00:00,2010-02-08 23:00:00,26,49,49,53,49.92307692307692,2008,2010
3377,17786,ITA,0,182,68,35.0,17,2007-06-07 22:00:00,2010-05-15 22:00:00,37,57,62,66,60.62162162162162,2007,2010
3378,17795,POL,0,183,68,32.0,12,2007-06-24 22:00:00,2007-05-19 22:00:00,7,42,40,49,43.0,2007,2007
3379,17796,SWE,1,152,53,39.0,17,2007-08-17 22:00:00,2011-04-24 22:00:00,80,31,33,49,37.15,2007,2011
3380,17802,BEL,0,165,53,25.0,16,2007-08-11 22:00:00,2007-11-02 23:00:00,21,49,44,51,41.66666666666666,2007,2007
3381,17803,POL,0,177,73,33.0,11,2006-10-21 22:00:00,2007-11-05 23:00:00,18,36,44,59,44.72222222222222,2006,2007
3382,17808,USA,0,183,68,28.0,16,2007-06-30 22:00:00,2016-06-14 22:00:00,98,55,53,62,50.295918367346935,2007,2016
3383,17810,AUS,0,180,73,39.0,23,2007-08-18 22:00:00,2009-09-19 22:00:00,80,57,51,62,48.275,2007,2009
3384,17811,POL,0,181,73,36.0,10,2007-08-12 22:00:00,2007-08-12 22:00:00,1,29,29,29,29.0,2007,2007
3385,17812,POL,0,178,68,39.0,12,2007-08-18 22:00:00,2008-08-09 22:00:00,34,48,46,49,42.3235294117647,2007,2008
3386,17814,other,1,160,48,39.0,16,2007-08-10 22:00:00,2007-09-22 22:00:00,21,56,59,59,47.61904761904762,2007,2007
3387,17821,BRA,0,175,63,41.0,17,2007-02-09 23:00:00,2017-08-26 22:00:00,322,62,46,68,49.31055900621118,2007,2017
3388,17822,ITA,0,170,68,34.0,11,2007-06-27 22:00:00,2016-01-30 23:00:00,16,44,42,53,41.9375,2007,2016
3389,17823,USA,0,187,73,40.0,20,2007-08-25 22:00:00,2007-10-27 22:00:00,2,53,51,53,52.0,2007,2007
3390,17828,POL,0,168,58,37.0,14,2007-04-23 22:00:00,2008-09-28 22:00:00,31,46,53,59,51.32258064516129,2007,2008
3391,17834,ESP,0,173,68,34.0,10,2007-08-05 22:00:00,2017-05-07 22:00:00,84,31,41,44,37.845238095238095,2007,2017
3392,17836,BRA,0,180,78,40.0,28,2007-11-09 23:00:00,2011-05-20 22:00:00,2,46,59,59,52.5,2007,2011
3393,17840,SVN,0,190,78,33.0,16,2005-06-14 22:00:00,2008-03-02 23:00:00,7,53,53,55,51.57142857142857,2005,2008
3394,17847,NOR,0,190,83,31.0,16,2007-12-26 23:00:00,2008-08-23 22:00:00,36,49,40,59,51.69444444444444,2007,2008
3395,17851,USA,0,182,88,31.0,10,2007-06-01 22:00:00,2007-06-01 22:00:00,1,29,29,29,29.0,2007,2007
3396,17852,ITA,0,175,58,26.0,14,2006-03-30 22:00:00,2006-05-24 22:00:00,8,53,55,55,50.5,2006,2006
3397,17854,FRA,0,182,73,35.0,15,2007-08-21 22:00:00,2017-06-03 22:00:00,197,62,62,66,54.36548223350254,2007,2017
3398,17856,POL,0,193,78,40.0,18,2007-06-25 22:00:00,2012-08-28 22:00:00,150,38,36,44,38.43333333333333,2007,2012
3399,17857,RUS,0,172,53,26.0,16,2007-07-17 22:00:00,2005-07-13 22:00:00,37,29,36,57,41.94594594594594,2007,2005
3400,17859,DEU,0,172,73,39.0,7,2007-08-03 22:00:00,2014-05-23 22:00:00,111,48,53,54,46.927927927927925,2007,2014
3401,17860,FRA,0,172,63,35.0,10,2007-08-15 22:00:00,2007-08-15 22:00:00,7,33,31,33,30.714285714285715,2007,2007
3402,17878,other,0,164,53,24.0,10,2007-10-26 22:00:00,2017-08-05 22:00:00,48,36,50,66,47.770833333333336,2007,2017
3403,17879,FRA,0,173,58,29.0,13,2006-07-11 22:00:00,2007-11-18 23:00:00,45,62,62,70,60.24444444444445,2006,2007
3404,17886,BEL,0,178,63,39.0,16,2007-08-03 22:00:00,2007-08-17 22:00:00,6,53,49,53,51.333333333333336,2007,2007
3405,17893,ZAF,0,179,73,33.0,14,2007-02-28 23:00:00,2008-04-30 22:00:00,8,53,59,59,50.25,2007,2008
3406,17897,POL,1,164,48,30.0,16,2007-08-25 22:00:00,2017-08-09 22:00:00,144,51,51,62,48.40277777777778,2007,2017
3407,17902,NOR,0,174,68,32.0,14,2007-09-26 22:00:00,2009-04-24 22:00:00,20,52,51,59,50.55,2007,2009
3408,17907,CAN,0,180,68,32.0,15,2007-10-12 22:00:00,2010-08-20 22:00:00,11,38,51,51,41.45454545454545,2007,2010
3409,17913,AUT,0,190,83,33.0,17,2007-08-27 22:00:00,2009-04-07 22:00:00,68,59,46,59,50.5735294117647,2007,2009
3410,17915,SWE,0,187,78,35.0,10,2007-09-25 22:00:00,2007-09-25 22:00:00,1,36,36,36,36.0,2007,2007
3411,17916,USA,0,178,63,27.0,11,2007-08-28 22:00:00,2008-09-15 22:00:00,30,52,56,57,50.266666666666666,2007,2008
3412,17917,RUS,0,178,68,29.0,12,2007-08-19 22:00:00,2016-07-14 22:00:00,76,62,62,72,63.67105263157895,2007,2016
3413,17919,AUT,0,176,68,29.0,17,2011-05-16 22:00:00,2011-09-10 22:00:00,41,49,51,62,53.0,2011,2011
3414,17920,ESP,0,192,88,39.0,16,2007-08-17 22:00:00,2011-12-09 23:00:00,122,44,49,49,39.950819672131146,2007,2011
3415,17928,BEL,0,176,63,23.0,17,2007-08-27 22:00:00,2013-08-02 22:00:00,450,33,63,66,49.11333333333334,2007,2013
3416,17929,USA,0,178,63,25.0,10,2007-08-21 22:00:00,2007-08-21 22:00:00,1,36,36,36,36.0,2007,2007
3417,17933,MEX,0,186,68,47.0,19,2007-08-29 22:00:00,2009-05-01 22:00:00,17,44,55,57,51.88235294117647,2007,2009
3418,17944,ITA,1,154,43,41.0,10,2007-09-21 22:00:00,2008-08-30 22:00:00,4,31,31,31,30.0,2007,2008
3419,17948,other,0,168,53,38.0,13,2006-04-30 22:00:00,2007-07-31 22:00:00,6,51,53,53,52.0,2006,2007
3420,17951,AUS,0,178,78,31.0,18,2002-08-29 22:00:00,2007-09-27 22:00:00,5,35,36,36,34.2,2002,2007
3421,17952,POL,1,157,43,29.0,10,2007-08-07 22:00:00,2009-09-19 22:00:00,37,29,51,53,39.4054054054054,2007,2009
3422,17955,DEU,0,188,78,29.0,11,2007-09-29 22:00:00,2017-06-17 22:00:00,35,42,42,55,45.48571428571429,2007,2017
3423,17961,NLD,0,166,43,22.0,11,2007-08-27 22:00:00,2010-05-25 22:00:00,75,36,44,53,40.76,2007,2010
3424,17967,CAN,0,170,88,25.0,12,2008-07-29 22:00:00,2010-05-24 22:00:00,11,49,51,55,51.54545454545455,2008,2010
3425,17971,ESP,0,174,73,34.0,17,2006-12-09 23:00:00,2007-12-27 23:00:00,25,61,62,70,62.08,2006,2007
3426,17973,ESP,0,169,63,41.0,18,2006-08-15 22:00:00,2015-09-20 22:00:00,56,44,46,51,42.69642857142857,2006,2015
3427,17976,NLD,0,173,63,35.0,14,2007-09-01 22:00:00,2016-09-09 22:00:00,123,49,49,59,51.10569105691057,2007,2016
3428,17987,other,0,185,73,32.0,11,2007-08-09 22:00:00,2008-10-05 22:00:00,19,29,33,46,37.8421052631579,2007,2008
3429,17990,ESP,0,165,53,41.0,17,2007-08-31 22:00:00,2012-05-11 22:00:00,241,51,44,55,48.48547717842324,2007,2012
3430,17993,NOR,0,176,73,43.0,22,2007-08-20 22:00:00,2005-05-13 22:00:00,11,55,51,62,54.45454545454545,2007,2005
3431,18005,ITA,0,179,73,37.0,26,2007-01-02 23:00:00,2008-06-27 22:00:00,9,62,49,62,55.888888888888886,2007,2008
3432,18008,POL,0,173,58,21.0,14,2007-05-01 22:00:00,2017-08-21 22:00:00,349,40,64,77,60.134670487106014,2007,2017
3433,18009,ITA,0,175,58,26.0,12,2007-04-17 22:00:00,2008-06-14 22:00:00,7,55,52,55,52.285714285714285,2007,2008
3434,18013,BRA,0,170,63,41.0,27,2007-08-19 22:00:00,2017-06-24 22:00:00,237,62,48,68,57.43037974683544,2007,2017
3435,18025,CAN,0,180,78,37.0,17,2007-09-02 22:00:00,2008-12-02 23:00:00,39,55,44,57,49.1025641025641,2007,2008
3436,18026,ITA,0,173,58,23.0,11,2007-04-25 22:00:00,2010-05-09 22:00:00,14,55,57,58,51.285714285714285,2007,2010
3437,18033,ITA,0,160,48,23.0,11,2007-07-01 22:00:00,2007-05-15 22:00:00,5,46,33,55,41.6,2007,2007
3438,18042,USA,0,166,63,45.0,10,2007-09-16 22:00:00,2007-09-18 22:00:00,6,44,38,45,42.16666666666666,2007,2007
3439,18047,other,0,175,68,37.0,20,2007-03-07 23:00:00,2013-10-18 22:00:00,53,50,51,57,48.471698113207545,2007,2013
3440,18054,DNK,0,180,68,46.0,13,2007-07-30 22:00:00,2017-05-26 22:00:00,214,36,49,57,42.64018691588785,2007,2017
3441,18057,ESP,0,194,83,28.0,11,2006-12-25 23:00:00,2017-09-01 22:00:00,81,53,53,57,49.54320987654321,2006,2017
3442,18060,ZAF,0,167,63,35.0,14,2007-07-19 22:00:00,2007-11-08 23:00:00,9,50,51,57,50.44444444444444,2007,2007
3443,18064,other,0,175,63,31.0,19,2007-01-19 23:00:00,2010-10-05 22:00:00,27,51,55,64,54.407407407407405,2007,2010
3444,18066,other,0,183,83,42.0,16,2007-07-01 22:00:00,2011-08-01 22:00:00,112,42,46,62,48.83928571428572,2007,2011
3445,18069,POL,0,168,58,33.0,13,2007-08-25 22:00:00,2017-08-21 22:00:00,308,49,62,66,49.62337662337662,2007,2017
3446,18078,NOR,0,190,93,32.0,14,2007-12-26 23:00:00,2009-05-23 22:00:00,14,36,42,48,41.21428571428572,2007,2009
3447,18083,ZAF,1,168,58,43.0,23,1995-08-12 22:00:00,2015-09-12 22:00:00,37,49,49,62,51.32432432432432,1995,2015
3448,18084,USA,0,178,68,30.0,12,2008-11-07 23:00:00,2010-04-23 22:00:00,34,53,49,59,51.85294117647059,2008,2010
3449,18086,FRA,0,176,58,28.0,13,2008-07-15 22:00:00,2008-07-23 22:00:00,6,29,31,31,30.33333333333333,2008,2008
3450,18088,POL,0,175,63,32.0,15,2007-08-24 22:00:00,2014-03-24 23:00:00,474,46,62,66,48.83544303797469,2007,2014
3451,18090,other,1,172,58,38.0,28,2007-10-24 22:00:00,2009-10-17 22:00:00,62,55,55,57,52.08064516129032,2007,2009
3452,18091,BEL,0,175,68,29.0,18,2009-07-24 22:00:00,2016-07-22 22:00:00,102,62,57,66,59.62745098039216,2009,2016
3453,18094,AUT,0,180,68,37.0,17,2007-06-03 22:00:00,2011-09-08 22:00:00,17,51,64,66,54.88235294117647,2007,2011
3454,18095,ITA,0,187,73,26.0,10,2007-10-30 23:00:00,2009-06-03 22:00:00,18,36,55,55,43.66666666666666,2007,2009
3455,18096,BRA,0,182,73,42.0,12,2007-07-14 22:00:00,2007-07-14 22:00:00,1,45,45,45,45.0,2007,2007
3456,18098,ITA,0,179,63,29.0,11,2007-09-09 22:00:00,2008-04-24 22:00:00,10,40,46,46,41.0,2007,2008
3457,18103,other,0,186,68,30.0,16,2006-12-15 23:00:00,2017-07-22 22:00:00,970,38,38,62,45.71649484536083,2006,2017
3458,18126,ESP,0,178,73,39.0,23,2007-05-31 22:00:00,2014-11-17 23:00:00,31,53,51,59,52.483870967741936,2007,2014
3459,18130,ESP,0,169,68,42.0,10,2007-09-13 22:00:00,2009-07-23 22:00:00,25,40,38,42,36.8,2007,2009
3460,18139,USA,0,170,63,28.0,11,2007-08-25 22:00:00,2009-09-15 22:00:00,63,49,50,61,51.53968253968254,2007,2009
3461,18156,AUT,0,171,63,34.0,12,2007-09-07 22:00:00,2014-10-29 23:00:00,138,49,46,59,49.30434782608695,2007,2014
3462,18157,DNK,0,179,68,37.0,17,2009-07-03 22:00:00,2009-07-03 22:00:00,1,46,46,46,46.0,2009,2009
3463,18158,AUT,0,186,73,28.0,12,2009-04-04 22:00:00,2010-09-22 22:00:00,13,42,49,50,44.0,2009,2010
3464,18170,NOR,0,182,73,38.0,18,2007-12-31 23:00:00,2009-11-27 23:00:00,56,45,49,57,48.892857142857146,2008,2009
3465,18171,DNK,0,170,68,39.0,16,2004-10-08 22:00:00,2004-10-09 22:00:00,11,29,33,36,33.09090909090909,2004,2004
3466,18173,DEU,0,189,73,32.0,13,2007-09-14 22:00:00,2014-08-03 22:00:00,116,51,57,59,51.991379310344826,2007,2014
3467,18174,ESP,0,181,78,43.0,14,2007-09-15 22:00:00,2007-07-31 22:00:00,20,36,44,44,35.85,2007,2007
3468,18175,FRA,1,156,43,38.0,12,2006-11-17 23:00:00,2007-08-17 22:00:00,7,36,33,36,35.142857142857146,2006,2007
3469,18185,NLD,0,185,68,28.0,11,2007-09-21 22:00:00,2010-02-21 23:00:00,72,38,42,57,42.388888888888886,2007,2010
3470,18187,ITA,1,170,53,38.0,15,2006-09-16 22:00:00,2016-12-25 23:00:00,145,42,51,57,46.53793103448276,2006,2016
3471,18189,ITA,0,174,63,26.0,12,2007-04-30 22:00:00,2010-04-03 22:00:00,35,51,57,62,54.68571428571428,2007,2010
3472,18191,ESP,0,181,78,43.0,14,2007-02-03 23:00:00,2017-09-09 22:00:00,821,31,36,49,37.43239951278928,2007,2017
3473,18194,CAN,0,173,63,42.0,16,2008-10-11 22:00:00,2012-11-21 23:00:00,30,51,48,61,49.13333333333333,2008,2012
3474,18204,BEL,0,179,73,52.0,17,2007-09-15 22:00:00,2011-04-21 22:00:00,230,62,53,62,45.31304347826087,2007,2011
3475,18205,other,0,173,68,45.0,12,2007-09-15 22:00:00,2017-08-16 22:00:00,216,46,59,64,50.032407407407405,2007,2017
3476,18206,CAN,1,155,53,34.0,11,2007-10-11 22:00:00,2017-04-29 22:00:00,157,36,42,53,41.98726114649681,2007,2017
3477,18211,ZAF,0,166,78,39.0,21,2007-02-02 23:00:00,2010-06-20 22:00:00,113,57,49,62,44.663716814159294,2007,2010
3478,18213,ZAF,0,173,63,32.0,19,2007-09-07 22:00:00,2007-09-07 22:00:00,3,37,36,40,37.66666666666666,2007,2007
3479,18220,other,0,186,73,36.0,17,2007-08-08 22:00:00,2013-06-01 22:00:00,104,49,48,57,45.39423076923077,2007,2013
3480,18227,other,0,170,73,36.0,10,2007-10-06 22:00:00,2009-08-29 22:00:00,67,38,46,50,37.507462686567166,2007,2009
3481,18237,DEU,0,175,73,37.0,10,2007-07-21 22:00:00,2008-08-08 22:00:00,8,33,36,40,37.625,2007,2008
3482,18240,other,0,170,63,43.0,27,2007-08-16 22:00:00,2010-02-22 23:00:00,66,62,51,66,58.16666666666666,2007,2010
3483,18246,ITA,0,175,63,47.0,25,1997-01-02 23:00:00,2016-08-26 22:00:00,108,62,62,68,62.61111111111112,1997,2016
3484,18252,DEU,0,180,68,34.0,12,2006-08-01 22:00:00,2010-09-23 22:00:00,67,38,40,55,40.3134328358209,2006,2010
3485,18261,ITA,0,178,68,38.0,21,2006-10-06 22:00:00,2017-09-04 22:00:00,282,55,57,66,56.283687943262414,2006,2017
3486,18262,HRV,0,179,73,32.0,10,2007-09-22 22:00:00,2010-03-27 23:00:00,48,33,38,49,35.041666666666664,2007,2010
3487,18264,DEU,0,178,68,25.0,11,2007-09-24 22:00:00,2007-09-24 22:00:00,2,36,38,38,37.0,2007,2007
3488,18265,DEU,0,170,53,27.0,11,2007-09-29 22:00:00,2012-04-04 22:00:00,59,51,66,70,61.271186440677965,2007,2012
3489,18268,BRA,0,166,73,34.0,10,2008-05-23 22:00:00,2016-06-19 22:00:00,58,46,51,57,44.189655172413794,2008,2016
3490,18271,USA,1,160,43,40.0,17,2007-09-18 22:00:00,2008-08-23 22:00:00,125,66,59,66,54.16,2007,2008
3491,18272,USA,1,160,53,43.0,17,2007-09-22 22:00:00,2011-08-20 22:00:00,65,44,29,44,34.41538461538462,2007,2011
3492,18275,BRA,0,183,68,37.0,13,2007-09-19 22:00:00,2009-06-13 22:00:00,8,46,39,46,42.125,2007,2009
3493,18278,other,0,179,73,38.0,19,2007-07-23 22:00:00,2008-07-18 22:00:00,24,55,49,59,53.083333333333336,2007,2008
3494,18282,CAN,0,180,83,38.0,21,2007-09-24 22:00:00,2010-01-29 23:00:00,147,62,57,62,51.72108843537415,2007,2010
3495,18296,ITA,0,180,73,40.0,17,2007-09-22 22:00:00,2017-06-23 22:00:00,177,36,40,50,39.80790960451977,2007,2017
3496,18300,NOR,0,175,73,35.0,16,2006-04-23 22:00:00,2016-06-13 22:00:00,172,53,57,64,51.424418604651166,2006,2016
3497,18306,CHE,0,176,78,41.0,15,2007-03-02 23:00:00,2009-09-05 22:00:00,15,40,49,53,44.333333333333336,2007,2009
3498,18308,SVN,1,165,53,37.0,10,2008-02-22 23:00:00,2017-07-28 22:00:00,119,36,51,51,36.48739495798319,2008,2017
3499,18310,DEU,0,185,73,25.0,10,2008-08-24 22:00:00,2009-09-01 22:00:00,9,33,49,57,42.77777777777778,2008,2009
3500,18312,NLD,0,170,68,42.0,14,2007-09-20 22:00:00,2014-10-06 22:00:00,169,28,31,55,37.50887573964497,2007,2014
3501,18318,AUT,0,178,63,39.0,15,2006-09-09 22:00:00,2010-09-13 22:00:00,14,38,46,52,46.21428571428572,2006,2010
3502,18328,CHE,0,170,63,42.0,17,2008-01-18 23:00:00,2010-04-06 22:00:00,90,44,36,51,39.73333333333333,2008,2010
3503,18345,CAN,0,187,78,43.0,11,2010-05-08 22:00:00,2010-05-08 22:00:00,3,40,42,42,40.66666666666666,2010,2010
3504,18346,FRA,0,175,68,39.0,11,2008-11-02 23:00:00,2011-04-16 22:00:00,9,49,49,53,50.11111111111112,2008,2011
3505,18360,FIN,0,176,73,38.0,12,2007-07-27 22:00:00,2010-01-04 23:00:00,69,38,40,51,39.52173913043478,2007,2010
3506,18366,ESP,0,182,68,40.0,17,2007-08-08 22:00:00,2017-06-10 22:00:00,432,54,57,62,52.84027777777778,2007,2017
3507,18369,other,0,180,73,39.0,15,2007-09-27 22:00:00,2017-08-13 22:00:00,146,59,62,66,57.92465753424658,2007,2017
3508,18371,ESP,0,175,68,39.0,21,2007-10-14 22:00:00,2015-07-06 22:00:00,46,40,46,55,46.54347826086956,2007,2015
3509,18372,other,1,165,48,34.0,22,2007-09-29 22:00:00,2007-06-22 22:00:00,11,66,46,66,53.54545454545455,2007,2007
3510,18374,POL,1,170,53,33.0,13,2007-09-01 22:00:00,2009-10-06 22:00:00,184,42,51,57,43.40760869565217,2007,2009
3511,18381,ITA,0,180,73,29.0,18,2007-02-23 23:00:00,2009-06-05 22:00:00,28,62,62,62,55.96428571428572,2007,2009
3512,18389,AUT,0,173,68,33.0,11,2007-09-14 22:00:00,2017-08-13 22:00:00,227,46,57,68,53.93832599118943,2007,2017
3513,18391,ITA,0,176,68,28.0,19,2007-02-23 23:00:00,2008-02-06 23:00:00,8,62,62,62,57.25,2007,2008
3514,18392,ESP,0,180,73,38.0,11,2008-04-23 22:00:00,2008-03-03 23:00:00,2,42,42,42,42.0,2008,2008
3515,18397,ITA,0,175,63,31.0,11,2007-05-01 22:00:00,2015-08-12 22:00:00,27,49,54,64,54.77777777777778,2007,2015
3516,18402,GBR,0,171,73,37.0,21,2005-12-21 23:00:00,2013-07-26 22:00:00,180,59,64,66,56.855555555555554,2005,2013
3517,18405,USA,0,176,58,32.0,13,2011-11-08 23:00:00,2013-07-18 22:00:00,8,42,45,53,44.875,2011,2013
3518,18406,CHE,0,170,63,27.0,17,2007-10-03 22:00:00,2014-04-20 22:00:00,17,61,72,72,54.35294117647059,2007,2014
3519,18410,NOR,0,200,88,46.0,11,2008-07-11 22:00:00,2013-04-27 22:00:00,180,43,53,55,42.86666666666667,2008,2013
3520,18411,NLD,0,195,83,35.0,15,2008-08-02 22:00:00,2010-08-05 22:00:00,23,42,33,49,41.73913043478261,2008,2010
3521,18420,HRV,0,192,78,33.0,10,2007-08-07 22:00:00,2009-05-09 22:00:00,27,33,42,49,36.407407407407405,2007,2009
