,name_id,name,grade_mean,cluster,coord,lat,lon,pais
14909,35045,zodiaco,40.5,3,"(41.5018924, 12.6316159)",41.5018924,12.6316159,Italia
14910,35046,archimandrita,53.0,2,"(34.7375623, 32.669317494478804)",34.7375623,32.669317494478804,Κύπρος - Kıbrıs
14911,35047,beatrice,55.66666666666666,0,"(40.266429, -96.747369)",40.266429,-96.747369,United States
14912,35051,patatina,55.0,2,"(24.247832199999998, 56.69899822222297)",24.2478322,56.69899822222297,عمان
14913,35052,stilista,50.8,2,"(52.3887392, 9.7492476)",52.3887392,9.7492476,Deutschland
14914,35054,trinacria,51.4,3,"(51.2259299, 4.4733507)",51.2259299,4.4733507,België / Belgique / Belgien
14915,35055,diamante  l,40.0,2,"(-54.3869603, -68.9094197)",-54.3869603,-68.9094197,Chile
14916,35058,astrolabio,49.66666666666666,2,"(-33.5090552, -70.6291309)",-33.5090552,-70.6291309,Chile
14917,35060,eternauta,49.85714285714285,5,"(43.7105269, 10.4009751)",43.7105269,10.4009751,Italia
14918,35064,il quinto,32.6,0,"(40.3508689, 18.1716679)",40.3508689,18.1716679,Italia
14919,35067,minnie,29.0,2,"(37.4723222, -82.7540477)",37.4723222,-82.7540477,United States
14920,35068,nagual,62.0,5,"(59.9255739, 30.3464295)",59.9255739,30.3464295,Россия
14921,35069,nino marchi,32.75,0,"(43.5682733, 12.4939131)",43.5682733,12.4939131,Italia
14922,35073,punto di unione,54.0,2,"(43.0021326, 11.9559093)",43.0021326,11.9559093,Italia
14923,35074,quarantena,53.833333333333336,3,"(39.83724925, 3.1411610319331147)",39.83724925,3.1411610319331147,España
14924,35079,batman,41.7,2,"(37.7874104, 41.2573924)",37.7874104,41.2573924,Türkiye
14925,35082,il baffo,42.125,2,"(48.1066712, 20.8075309)",48.1066712,20.8075309,Magyarország
14926,35083,il folletto nel bosco,46.142857142857146,2,"(45.7225696, 8.3907071)",45.7225696,8.3907071,Italia
14927,35086,robin,46.0,2,"(44.9040392, -0.1142225)",44.9040392,-0.1142225,France
14928,35087,africa,40.66666666666666,3,"(11.5024338, 17.7578122)",11.5024338,17.7578122,Tchad تشاد
14929,35088,azteca,38.15384615384615,2,"(18.8445146, -99.2354456)",18.8445146,-99.2354456,México
14930,35093,guida,35.4,0,"(13.1663406, 1.9287896)",13.1663406,1.9287896,Niger
14931,35094,mary poppins,39.6,0,"(52.5434926, 13.4255415)",52.5434926,13.4255415,Deutschland
14932,35095,ninna o,42.16666666666666,2,"(-32.9550223, -60.6526382)",-32.9550223,-60.6526382,Argentina
14933,35096,pati,29.0,2,"(29.3547048, 79.94467369931576)",29.3547048,79.94467369931576,India
14934,35097,spigolo,29.0,2,"(45.49060635, 10.992071725212007)",45.49060635,10.992071725212009,Italia
14935,35098,variante polo,39.66666666666666,0,"(44.6199305, 10.412471)",44.6199305,10.412471,Italia
14936,35099,don maurizio,56.833333333333336,5,"(45.202599649999996, 7.654982428050726)",45.20259965,7.654982428050726,Italia
14937,35102,frenco,57.25,3,"(45.5167609, -73.5786407)",45.5167609,-73.5786407,Canada
14938,35105,illusioni,51.0,1,"(41.8962287, 12.4997838)",41.8962287,12.4997838,Italia
14939,35106,k rock radio station,67.5,5,"(54.4196786, -110.21408765000001)",54.4196786,-110.21408765,Canada
14940,35107,kreuz,64.5,5,"(45.6632061, 16.5204571)",45.6632061,16.5204571,Hrvatska
14941,35112,black rain,45.75,5,"(51.2110229, 6.7680299)",51.2110229,6.7680299,Deutschland
14942,35113,blade runner,45.333333333333336,3,"(43.9989044, -121.6757905)",43.9989044,-121.6757905,United States
14943,35115,i rospi,36.0,2,"(46.0059011, 11.2827835)",46.0059011,11.2827835,Italia
14944,35124,silver cat,36.0,2,"(41.0882862, 1.1569807)",41.0882862,1.1569807,España
14945,35129,verbum,57.0,5,"(52.5525671, 13.40992)",52.5525671,13.40992,Deutschland
14946,35135,diabolik,52.2,0,"(45.5225018, -73.5840208)",45.5225018,-73.5840208,Canada
14947,35136,ginko,40.0,2,"(31.7368814, 130.6532935)",31.7368814,130.6532935,日本
14948,35137,gladio,64.75,5,"(-33.4774176, -70.7197696)",-33.4774176,-70.7197696,Chile
14949,35138,horus,41.57142857142857,2,"(4.5433348, -75.66578576277206)",4.5433348,-75.66578576277206,Colombia
14950,35141,lindberg,67.0,5,"(49.0358044, 13.2551472)",49.0358044,13.2551472,Deutschland
14951,35142,lo spigolo,31.0,2,"(44.3893649, 7.5501134)",44.3893649,7.5501134,Italia
14952,35149,vaselina,42.0,2,"(54.484819349999995, 26.39783420928554)",54.48481935,26.39783420928554,Беларусь
14953,35151,vergine,38.0,2,"(55.6831923, 37.5493844)",55.6831923,37.5493844,Россия
14954,35152,bagdad,52.75,0,"(33.3061701, 44.3872213)",33.3061701,44.3872213,العراق
14955,35154,birba,45.0,2,"(27.9446316, 30.739535)",27.9446316,30.739535,مصر
14956,35156,castelli di sabbia,62.0,2,"(45.8208776, 10.5300973)",45.8208776,10.5300973,Italia
14957,35160,figli dei fiori,37.625,2,"(45.810963, 9.0720105)",45.810963,9.0720105,Italia
14958,35161,il drago,47.0,3,"(45.4222634, 11.2487517)",45.4222634,11.2487517,Italia
14959,35162,karin b,46.03703703703704,2,"(50.70967625, 10.651154038558932)",50.70967625,10.651154038558932,Deutschland
14960,35164,pronto soccorso,33.2,2,"(45.055213, 9.6781478)",45.055213,9.6781478,Italia
14961,35165,rainbow warrior,46.2,2,"(11.2490103, 124.9999965)",11.2490103,124.9999965,Philippines
14962,35174,iker,46.66666666666666,0,"(54.2331995, 51.8074942)",54.2331995,51.8074942,Россия
14963,35175,konrad lorenz,36.11111111111112,2,"(4.6488476, -74.0616495)",4.6488476,-74.0616495,Colombia
14964,35176,ozono,52.22727272727273,5,"(30.3326153, 119.2863429)",30.3326153,119.2863429,中国
14965,35177,sasso sul sentiero,40.333333333333336,3,"(45.8259354, 11.6906503)",45.8259354,11.6906503,Italia
14966,35181,via del rame,48.8,2,"(43.1241238, 12.4421334)",43.1241238,12.4421334,Italia
14967,35183,bukowski,49.0,2,"(52.1306845, 17.8621873)",52.1306845,17.8621873,Polska
14968,35186,ferrovia,36.0,2,"(-14.9335262, 13.5035052)",-14.9335262,13.5035052,Angola
14969,35187,luisa,51.0,5,"(9.0250198, -79.6142858)",9.0250198,-79.6142858,Panamá
14970,35193,galactica,48.85714285714285,2,"(14.4631227, 121.0153565)",14.4631227,121.0153565,Philippines
14971,35195,belfagor,58.66666666666666,5,"(45.78142565, 8.535944986614707)",45.78142565,8.535944986614707,Italia
14972,35197,doors,63.333333333333336,6,"(52.5398784, 13.4147476)",52.5398784,13.4147476,Deutschland
14973,35199,hannibal,49.0,2,"(39.7082498, -91.3587413)",39.7082498,-91.3587413,United States
14974,35200,beslan memorial,59.0,2,"(43.1845364, 44.5514741)",43.1845364,44.5514741,Россия
14975,35201,classica,40.125,2,"(40.4134151, -3.7016694)",40.4134151,-3.7016694,España
14976,35210,dadaumpa,36.0,0,"(45.5030088, 9.3222836)",45.5030088,9.3222836,Italia
14977,35212,fanfulla,36.0,2,"(41.8906339, 12.5302429)",41.8906339,12.5302429,Italia
14978,35213,mr manetta,37.0,2,"(35.6263484, -82.5498066)",35.6263484,-82.5498066,United States
14979,35214,raptus,40.5,3,"(46.1347955, 12.2189625)",46.1347955,12.2189625,Italia
14980,35216,technicolor,43.0,2,"(43.8093995, -79.24187459974632)",43.8093995,-79.24187459974632,Canada
14981,35217,roby,44.0,2,"(32.7453814, -100.380352)",32.7453814,-100.380352,United States
14982,35218,sugar,49.0,2,"(-4.8780841, 145.7972206)",-4.8780841,145.7972206,Papua Niugini
14983,35224,arabesque,49.0,2,"(52.4865935, 13.4227951)",52.4865935,13.4227951,Deutschland
14984,35225,casa segreta,29.0,2,"(45.4652405, 8.8879888)",45.4652405,8.8879888,Italia
14985,35226,catalogna,49.0,2,"(41.8523094, 1.5745043)",41.8523094,1.5745043,España
14986,35228,cico,49.0,2,"(49.1423464, 9.2202741)",49.1423464,9.2202741,Deutschland
14987,35230,desiderio,38.5,1,"(14.7015933, 121.0793943)",14.7015933,121.0793943,Philippines
14988,35233,ferry,36.75,2,"(48.4736934, -118.4834362)",48.4736934,-118.4834362,United States
14989,35234,groovy,36.0,2,"(49.243444, -124.374345)",49.243444,-124.374345,Canada
14990,35236,il gatto con gli stivali,55.0,2,"(45.4543603, 9.1636786)",45.4543603,9.1636786,Italia
14991,35237,kho phi phi,38.2,2,"(15.6893274, 104.6527517)",15.6893274,104.6527517,ประเทศไทย
14992,35239,mad max,42.4,2,"(49.2303091, 18.6966547)",49.2303091,18.6966547,Slovensko
14993,35240,malu,40.0,2,"(44.933248, 24.3513568)",44.933248,24.3513568,România
14994,35241,mammolo,53.0,2,"(41.9324907, 12.566145256989767)",41.9324907,12.566145256989769,Italia
14995,35245,patana,61.66666666666666,0,"(25.6093239, 85.1235252)",25.6093239,85.1235252,India
14996,35248,robinson,42.0,2,"(31.4676687, -97.1147226)",31.4676687,-97.1147226,United States
14997,35249,secondi,44.0,2,"(48.2069127, 16.3510338)",48.2069127,16.3510338,Österreich
14998,35250,silja,36.0,1,"(61.81291, 17.1294079)",61.81291,17.1294079,Sverige
14999,35251,sixteen,37.333333333333336,2,"(43.1266481, -91.3159672)",43.1266481,-91.3159672,United States
15000,35252,spigolo fuili,31.0,2,"(40.2556782, 9.6246786)",40.2556782,9.6246786,Italia
15001,35253,tritoni,56.625,0,"(37.9290679, 12.4784302)",37.9290679,12.4784302,Italia
15002,35255,vento in poppa,36.75,2,"(43.3259581, 13.7163449)",43.3259581,13.7163449,Italia
15003,35257,via di notte,42.333333333333336,3,"(42.3334398, 14.2371069)",42.3334398,14.2371069,Italia
15004,35260,cenerentola,56.5,0,"(51.237629, 6.778812)",51.237629,6.778812,Deutschland
15005,35261,il gatto con gli stivali,55.0,1,"(45.4543603, 9.1636786)",45.4543603,9.1636786,Italia
15006,35263,lampada di aladino,59.0,2,"(42.9178472, 10.761903568041637)",42.9178472,10.761903568041635,Italia
15007,35264,malu,40.25,2,"(44.933248, 24.3513568)",44.933248,24.3513568,România
15008,35266,ice and rest,60.5,2,"(37.3034968, 49.5827088)",37.3034968,49.5827088,ایران
15009,35267,mammolo,53.0,2,"(41.9324907, 12.566145256989767)",41.9324907,12.566145256989769,Italia
15010,35268,prudentia,39.66666666666666,0,"(18.598220599999998, 73.76215790529376)",18.5982206,73.76215790529376,India
15011,35269,raoni,62.23076923076923,2,"(49.4619765, 5.919658425725177)",49.4619765,5.919658425725177,France
15012,35271,tapiri,51.23076923076923,2,"(-4.740787, -63.74143)",-4.740787,-63.74143,Brasil
15013,35280,akuna matata,44.13333333333333,2,"(6.1763564, 1.1787934)",6.1763564,1.1787934,Togo
15014,35282,brisky,49.142857142857146,2,"(47.0003722, 15.8656967)",47.0003722,15.8656967,Österreich
15015,35284,capitan mutanda,36.0,1,"(45.0298931, 8.0140881)",45.0298931,8.0140881,Italia
15016,35289,gandhi,46.0,1,"(-22.9358181, -51.1303195)",-22.9358181,-51.1303195,Brasil
15017,35295,manca laria,50.8,3,"(41.1765205, -2.9559198)",41.1765205,-2.9559198,España
15018,35298,scrat,48.85714285714285,2,"(46.1041611, 11.0682107)",46.1041611,11.0682107,Italia
15019,35303,ariel,46.125,2,"(32.1060817, 35.1851368)",32.1060817,35.1851368,Palestinian Territory
15020,35307,cest la vie,52.2,3,"(46.5422458, 10.1388723)",46.5422458,10.1388723,Italia
15021,35309,depressione caspica,56.333333333333336,0,"(47.0333333, 47.4)",47.0333333,47.4,Россия
15022,35310,eddy,32.72222222222222,2,"(47.7113958, -98.9087265)",47.7113958,-98.9087265,United States
15023,35311,fiore,40.0,1,"(42.7498868, 12.3912925)",42.7498868,12.3912925,Italia
15024,35312,fuck,30.928571428571427,2,"(-26.2214622, -50.5658822)",-26.2214622,-50.5658822,Brasil
15025,35317,lithium,31.83333333333333,1,"(37.8328975, -89.88510549845664)",37.8328975,-89.88510549845664,United States
15026,35321,passo salso,38.5,3,"(-30.1688013, -57.3179484)",-30.1688013,-57.3179484,Brasil
15027,35322,paulino,39.333333333333336,2,"(-14.4656007, -41.2789849)",-14.4656007,-41.2789849,Brasil
15028,35323,poseidon,55.285714285714285,2,"(57.6971897, 11.9795783)",57.6971897,11.9795783,Sverige
15029,35328,spalliera,55.0,2,"(46.7880574, 11.9369864)",46.7880574,11.9369864,Italia
15030,35329,thai dream,53.0,2,"(51.5209137, -0.1203038)",51.5209137,-0.1203038,United Kingdom
15031,35332,vertebra,46.4,3,"(43.9056596, 42.7173945)",43.9056596,42.7173945,Россия
15032,35333,viva mexico viva zapata,48.25,2,"(16.8455324, -93.192762)",16.8455324,-93.192762,México
15033,35334,w mexico w zapata,47.5,2,"(19.3157897, -99.1156909)",19.3157897,-99.1156909,México
15034,35335,action directe,50.0,2,"(45.6256922, -73.8299835)",45.6256922,-73.8299835,Canada
15035,35336,catwalk,34.5,1,"(41.78209965, -88.12077265484292)",41.78209965,-88.12077265484292,United States
15036,35337,numero,39.333333333333336,2,"(14.4231949, 121.4001673)",14.4231949,121.4001673,Philippines
15037,35340,unbenannt c,44.5,0,"(49.3310696, 7.4831233)",49.3310696,7.4831233,Deutschland
15038,35341,chorro,56.66666666666666,0,"(-21.1544105, -66.0695487)",-21.1544105,-66.0695487,Bolivia
15039,35343,apoteke,38.0,2,"(43.8552667, 18.3924826)",43.8552667,18.3924826,Bosna i Hercegovina / Босна и Херцеговина
15040,35344,aspettando il sole,39.833333333333336,1,"(44.2226326, 8.3244108)",44.2226326,8.3244108,Italia
15041,35347,bar luciano,36.0,1,"(44.4518073, 8.9747973)",44.4518073,8.9747973,Italia
15042,35349,bibi,38.0,2,"(20.0220749, 76.37878440985467)",20.0220749,76.37878440985467,India
15043,35352,clementin,39.625,1,"(46.9439459, -0.5146847)",46.9439459,-0.5146847,France
15044,35354,dodoi,38.0,2,"(1.1240149, 33.7855376)",1.1240149,33.7855376,Uganda
15045,35356,ester,44.0,7,"(64.8586885, -148.09005916666666)",64.8586885,-148.09005916666666,United States
15046,35358,il grillo parlante,52.8,2,"(43.711612, 10.4174802)",43.711612,10.4174802,Italia
15047,35362,joker,42.46153846153846,0,"(47.3658185, -120.7102606)",47.3658185,-120.7102606,United States
15048,35366,luisa,39.66666666666666,2,"(9.0250198, -79.6142858)",9.0250198,-79.6142858,Panamá
15049,35367,milingo,38.0,1,"(-20.1432411, 28.5221335)",-20.1432411,28.5221335,Zimbabwe
15050,35371,o animale,50.91666666666666,2,"(41.9160583, -87.6875926)",41.9160583,-87.6875926,United States
15051,35372,older,55.0,2,"(37.2892875, -122.0614841834471)",37.2892875,-122.0614841834471,United States
15052,35373,overland,47.66666666666666,2,"(38.7011626, -90.3623381)",38.7011626,-90.3623381,United States
15053,35374,paranoia,46.16666666666666,2,"(51.0375498, 7.6755592)",51.0375498,7.6755592,Deutschland
15054,35376,rafaella,33.0,2,"(48.1477527, 17.1678539)",48.1477527,17.1678539,Slovensko
15055,35377,renee,36.0,2,"(35.624519, -118.373967)",35.624519,-118.373967,United States
15056,35383,toscanita,53.4,2,"(-32.1038596, -64.7525625)",-32.1038596,-64.7525625,Argentina
15057,35386,chorro,57.2,2,"(-21.1544105, -66.0695487)",-21.1544105,-66.0695487,Bolivia
15058,35389,nomadi,38.0,2,"(56.7987294, 25.408839)",56.7987294,25.408839,Latvija
15059,35391,zero tondo,34.5,7,"(-4.4386035, 15.3702486)",-4.4386035,15.3702486,République démocratique du Congo
15060,35395,day after,52.76923076923077,0,"(14.06276315, 121.32209935)",14.06276315,121.32209935,Philippines
15061,35398,harry potter,55.05882352941177,2,"(43.2144518, 5.4272859)",43.2144518,5.4272859,France
15062,35400,il vecchio e il mare,61.5,0,"(41.8814704, 12.5026066)",41.8814704,12.5026066,Italia
15063,35403,mata durga,54.61538461538461,0,"(16.5086629, 80.6173241)",16.5086629,80.6173241,India
15064,35404,millenium,56.5,2,"(43.3769425, -8.422834416816142)",43.3769425,-8.422834416816142,España
15065,35407,trentini,42.07692307692308,1,"(-28.2644578, -53.502049)",-28.2644578,-53.502049,Brasil
15066,35409,banzai,38.25,1,"(41.835606350000006, 12.4761554)",41.835606350000006,12.4761554,Italia
15067,35414,hey jude,33.0,1,"(49.282784, -123.107069)",49.282784,-123.107069,Canada
15068,35416,leremita,36.0,2,"(43.6716359, 10.7606081)",43.6716359,10.7606081,Italia
15069,35418,pantanella,40.5,0,"(41.7799142, 12.6339928)",41.7799142,12.6339928,Italia
15070,35423,prudentia,39.75,1,"(18.598220599999998, 73.76215790529376)",18.5982206,73.76215790529376,India
15071,35424,older,55.0,2,"(37.2892875, -122.0614841834471)",37.2892875,-122.0614841834471,United States
15072,35425,overland,47.5,2,"(38.7011626, -90.3623381)",38.7011626,-90.3623381,United States
15073,35428,aray,52.71428571428572,2,"(22.1, 16.5)",22.1,16.5,Tchad تشاد
15074,35430,burga mata,44.0,2,"(39.8564066, -5.4524937)",39.8564066,-5.4524937,España
15075,35431,cala luca,44.0,2,"(43.8921577, 10.2745018)",43.8921577,10.2745018,Italia
15076,35432,doctor frank,49.0,1,"(-3.0017277, 35.9945159)",-3.0017277,35.9945159,Tanzania
15077,35435,il guru,48.81818181818182,2,"(41.8961212, 12.4904165)",41.8961212,12.4904165,Italia
15078,35436,mr nice,44.66666666666666,2,"(37.7713238, -122.4136027)",37.7713238,-122.4136027,United States
15079,35437,nausea,46.16666666666666,2,"(42.04113795, -113.71611097857753)",42.04113795,-113.71611097857752,United States
15080,35439,power chicken,57.0,1,"(14.100041, -87.1794485)",14.100041,-87.1794485,Honduras
15081,35443,special case,49.0,2,"(22.46315775, 114.17989824045208)",22.46315775,114.17989824045208,中国
15082,35444,special k,51.0,2,"(54.6697998, -1.8764636)",54.6697998,-1.8764636,United Kingdom
15083,35447,aray,53.0,2,"(22.1, 16.5)",22.1,16.5,Tchad تشاد
15084,35449,doctor frank,48.25,2,"(-3.0017277, 35.9945159)",-3.0017277,35.9945159,Tanzania
15085,35453,il guru,48.85714285714285,2,"(41.8961212, 12.4904165)",41.8961212,12.4904165,Italia
15086,35454,laura,54.0,2,"(43.541256, 10.52721)",43.541256,10.52721,Italia
15087,35455,mr nice,45.0,2,"(37.7713238, -122.4136027)",37.7713238,-122.4136027,United States
15088,35458,special k,51.0,2,"(54.6697998, -1.8764636)",54.6697998,-1.8764636,United Kingdom
15089,35467,slumberland,55.333333333333336,3,"(50.6425119, 5.5704657)",50.6425119,5.5704657,België / Belgique / Belgien
15090,35473,gnegne,51.0,2,"(14.7185348, -0.8153535)",14.7185348,-0.8153535,Burkina Faso
15091,35477,luna blu,40.0,1,"(-29.8240504, 31.0224286)",-29.8240504,31.0224286,South Africa
15092,35480,timber,38.0,3,"(45.7198521, -123.2945718)",45.7198521,-123.2945718,United States
15093,35483,ex voto,51.0,2,"(45.5307976, -73.6101487)",45.5307976,-73.6101487,Canada
15094,35485,opus dei,52.66666666666666,3,"(25.0297096, -107.6435056)",25.0297096,-107.6435056,México
15095,35488,droon droon,62.0,1,"(59.429099, 24.7263921)",59.429099,24.7263921,Eesti
15096,35493,angelica,51.0,2,"(42.3067345, -78.0158388)",42.3067345,-78.0158388,United States
15097,35497,e bellina,42.333333333333336,3,"(51.5546677, -0.1407979)",51.5546677,-0.1407979,United Kingdom
15098,35498,gatti,52.6,0,"(44.8540638, 8.3226425)",44.8540638,8.3226425,Italia
15099,35499,megabyte,58.875,2,"(46.0581683, 13.2456637)",46.0581683,13.2456637,Italia
15100,35500,no comment,63.4,5,"(44.4068163, 8.9431544)",44.4068163,8.9431544,Italia
15101,35501,obi wan kenobi,68.0,5,"(52.9648798, 18.7201993)",52.9648798,18.7201993,Polska
15102,35502,opera prima,55.0,1,"(-15.58423875, -56.11583205546529)",-15.58423875,-56.11583205546529,Brasil
15103,35505,vivere la citta,58.21428571428572,2,"(41.8776508, 12.5251)",41.8776508,12.5251,Italia
15104,35507,strada del sale,40.0,4,"(45.6647442, 9.4845043)",45.6647442,9.4845043,Italia
15105,35508,password,55.0,4,"(36.7307823, -4.4152568)",36.7307823,-4.4152568,España
15106,35509,sottobosco,37.5,0,"(45.9945983, 13.7160762)",45.9945983,13.7160762,Slovenija
15107,35513,bella mostra,66.0,2,"(45.5203965, 13.5745341)",45.5203965,13.5745341,Slovenija
15108,35516,dany,36.0,2,"(47.5222089, 19.5508325)",47.5222089,19.5508325,Magyarország
15109,35517,diablero,53.0,2,"(55.8653116, -4.2645758)",55.8653116,-4.2645758,United Kingdom
15110,35520,felicita,35.75,0,"(59.9417034, 30.2799253)",59.9417034,30.2799253,Россия
15111,35523,giubileo,63.0,5,"(45.0469668, 7.6453735)",45.0469668,7.6453735,Italia
15112,35527,hobo,42.0,2,"(2.5654554000000003, -75.44577481740046)",2.5654554000000003,-75.44577481740046,Colombia
15113,35529,il genio,66.33333333333333,5,"(44.0944752, 9.9910776)",44.0944752,9.9910776,Italia
15114,35533,mephisto,36.0,2,"(48.135818, 11.5712902)",48.135818,11.5712902,Deutschland
15115,35535,nikosi,41.8,2,"(35.1748976, 33.3638568)",35.1748976,33.3638568,Κύπρος - Kıbrıs
15116,35544,strana via,39.0,2,"(43.251827000000006, -3.13102137001795)",43.251827000000006,-3.13102137001795,España
15117,35547,va lentino,51.0,2,"(44.9131945, 9.3435094)",44.9131945,9.3435094,Italia
15118,35553,il turista,57.0,2,"(43.7225482, 10.3982967)",43.7225482,10.3982967,Italia
15119,35562,skizzo,50.833333333333336,2,"(41.7371633, 12.2839058)",41.7371633,12.2839058,Italia
15120,35564,spirito di luna,44.0,2,"(42.6564812, 13.7033898)",42.6564812,13.7033898,Italia
15121,35573,cinghiale,41.5,0,"(44.21012, 9.883685)",44.21012,9.883685,Italia
15122,35578,trilly,53.16666666666666,1,"(48.4581416, 6.3795961)",48.4581416,6.3795961,France
15123,35580,conexao,62.0,7,"(-20.4488401, -54.6843973)",-20.4488401,-54.6843973,Brasil
15124,35582,friz,46.0,2,"(34.46094, -112.524714)",34.46094,-112.524714,United States
15125,35585,compagni di merende,31.0,4,"(43.0923754, 11.7812523)",43.0923754,11.7812523,Italia
15126,35587,spiderman,54.333333333333336,0,"(42.509954, -83.4860075)",42.509954,-83.4860075,United States
15127,35591,we are,31.0,4,"(52.748984, -1.9849049)",52.748984,-1.9849049,United Kingdom
15128,35592,biancaneve,49.0,2,"(43.4494664, 10.3989608)",43.4494664,10.3989608,Italia
15129,35593,no artful,48.66666666666666,0,"(50.4502583, -104.6044435)",50.4502583,-104.6044435,Canada
15130,35594,otto h,36.0,2,"(51.1875679, 10.0560574)",51.1875679,10.0560574,Deutschland
15131,35595,shadow,58.0,0,"(11.8256, 8.76498)",11.8256,8.76498,Nigeria
15132,35596,ciclone,53.0,4,"(-3.0949324, -59.9921269)",-3.0949324,-59.9921269,Brasil
15133,35597,demian,52.5,0,"(48.555209, 18.9200455)",48.555209,18.9200455,Slovensko
15134,35599,giardino segreto,39.333333333333336,4,"(45.54573, 10.3131993)",45.54573,10.3131993,Italia
15135,35600,grande fuga,42.0,2,"(-29.75991175, -51.15326785222422)",-29.75991175,-51.15326785222422,Brasil
15136,35601,laura,32.75,4,"(43.541256, 10.52721)",43.541256,10.52721,Italia
15137,35602,moonshadow,31.0,2,"(44.0055507, -123.0659246)",44.0055507,-123.0659246,United States
15138,35604,scarlet,40.5,3,"(37.7759353, -82.1470774)",37.7759353,-82.1470774,United States
15139,35607,lo hobbit,38.0,2,"(45.47162515, 7.8361954546101)",45.47162515,7.8361954546101,Italia
15140,35608,spark,42.0,2,"(52.23590215, 20.97902019480236)",52.23590215,20.97902019480236,Polska
15141,35610,elios,52.0,2,"(37.7714385, 23.138133)",37.7714385,23.138133,Ελλάς
15142,35611,nadir,49.0,2,"(38.5459576, 37.5046119)",38.5459576,37.5046119,Türkiye
15143,35612,neda,62.0,1,"(43.5002779, -8.1582467)",43.5002779,-8.1582467,España
15144,35613,nemeton,62.0,1,"(48.7617582, 15.183601727176013)",48.7617582,15.183601727176011,Österreich
15145,35614,pathos,54.75,0,"(52.4824772, 13.6017837)",52.4824772,13.6017837,Deutschland
15146,35615,persepolis,56.0,0,"(29.93516685, 52.89040414267539)",29.93516685,52.89040414267539,ایران
15147,35616,torno subito,57.0,1,"(43.9661561, 12.7359009)",43.9661561,12.7359009,Italia
15148,35618,capo oro,42.0,1,"(42.6865098, 13.9284709)",42.6865098,13.9284709,Italia
15149,35619,joda,42.5,3,"(22.03240265, 85.45668469827197)",22.03240265,85.45668469827197,India
15150,35620,mare delle dune,49.5,3,"(41.5399749, 12.5479617)",41.5399749,12.5479617,Italia
15151,35622,obi wan kenobi,52.75,0,"(52.9648798, 18.7201993)",52.9648798,18.7201993,Polska
15152,35624,michelangelo,53.0,2,"(12.08081595, -86.21549470766243)",12.08081595,-86.21549470766243,Nicaragua
15153,35629,rolling stones,51.0,2,"(52.0527631, -1.7795415)",52.0527631,-1.7795415,United Kingdom
15154,35630,rosso verona,48.0,0,"(45.2826801, 11.3860253)",45.2826801,11.3860253,Italia
15155,35631,tibet,48.333333333333336,0,"(29.8556443, 90.8749807)",29.8556443,90.8749807,中国
15156,35632,tomorrow people,36.0,2,"(51.0896374, 4.3827044)",51.0896374,4.3827044,België / Belgique / Belgien
15157,35633,albatros,61.66666666666666,0,"(-54.4568328, -69.0193374)",-54.4568328,-69.0193374,Chile
15158,35635,blackout,63.5,3,"(-36.8623103, 147.2748395)",-36.8623103,147.2748395,Australia
15159,35636,caneva world,49.55555555555556,3,"(45.48064785, 10.730265550125416)",45.48064785,10.730265550125416,Italia
15160,35637,caramelle,52.75,0,"(41.0744464, 16.8710741)",41.0744464,16.8710741,Italia
15161,35638,cavalchina,58.0,2,"(45.4232994, 10.9565211)",45.4232994,10.9565211,Italia
15162,35641,cuore grande,59.0,1,"(51.45813085, 0.13517517718000133)",51.45813085,0.1351751771800013,United Kingdom
15163,35644,estasi,50.0,0,"(37.4710734, 15.0477157)",37.4710734,15.0477157,Italia
15164,35645,fantasia,56.4,0,"(-7.6470581, -35.5843953)",-7.6470581,-35.5843953,Brasil
15165,35647,fuffy,36.0,2,"(39.7721154, -86.0505585)",39.7721154,-86.0505585,United States
15166,35648,i fantastici,45.66666666666666,3,"(43.3352854, 11.3268927)",43.3352854,11.3268927,Italia
15167,35657,nikita,51.0,2,"(44.5158616, 34.2379522)",44.5158616,34.2379522,Україна
15168,35658,non ti scordar di me,33.0,2,"(43.4029312, 13.5571068)",43.4029312,13.5571068,Italia
15169,35660,open your mind,61.75,0,"(40.0089967, 116.3042956)",40.0089967,116.3042956,中国
15170,35666,sole e luna,51.0,2,"(41.4715507, 12.6052372)",41.4715507,12.6052372,Italia
15171,35667,tashi delek,55.71428571428572,0,"(48.8459212, 2.3434628)",48.8459212,2.3434628,France
15172,35668,ange noire,42.0,2,"(47.226372049999995, -1.5627081248649155)",47.22637205,-1.5627081248649155,France
15173,35670,caribe,33.0,4,"(-37.9787496, -57.6211243)",-37.9787496,-57.6211243,Argentina
15174,35672,florentino,33.285714285714285,3,"(8.603915, -70.2046488)",8.603915,-70.2046488,Venezuela
15175,35677,lokomotiv,51.333333333333336,3,"(55.803621, 37.7459602)",55.803621,37.7459602,Россия
15176,35679,mangiafuoco,40.03125,2,"(41.9222258, 12.5046503)",41.9222258,12.5046503,Italia
15177,35682,s valentino,33.0,2,"(42.7039011, 11.7380594)",42.7039011,11.7380594,Italia
15178,35686,slow hand,38.0,2,"(35.6939346, 139.7044886)",35.6939346,139.7044886,日本
15179,35687,yard bird,40.03333333333333,2,"(22.2834316, 114.1504376)",22.2834316,114.1504376,中国
15180,35688,blanco canyon,39.41176470588236,2,"(29.6469316, -98.4911113)",29.6469316,-98.4911113,United States
